,日期,债券简称,债券代码,剩余期限,成交收益率,成交 - 中债(BP),成交净价,成交 - 中债(元),成交量(手),成交金额(万),中债行权,中债到期,中债净价,来源
4,2023-03-10 13:13:04,22驻产D4,182794.SH,203D,5.0661%,-28.26,99.2820,0.1593,43700,4339.00,--,5.3487%,99.1227,上固收
5,2023-03-10 13:12:36,22驻产D4,182794.SH,203D,5.0661%,-28.26,99.2820,0.1593,6300,625.00,--,5.3487%,99.1227,上固收
6,2023-03-09 14:59:05,23驻产D2,114987.SH,353D,6.2535%,59.53,100.0000,-0.5479,10000,1000.00,--,5.6582%,100.5479,上固收
7,2023-03-08 15:22:29,22驻产D3,194767.SH,106D,2.7766%,-251.09,100.2400,0.7338,6000,601.00,--,5.2875%,99.5062,上固收
8,2023-03-08 15:14:56,23驻产D1,114771.SH,316D,5.8368%,16.94,100.5000,-0.1463,5000,503.00,--,5.6674%,100.6463,上固收
9,2023-03-08 15:09:05,23驻产D1,114771.SH,316D,5.8308%,16.34,100.5050,-0.1413,5000,503.00,--,5.6674%,100.6463,上固收
10,2023-03-08 15:08:55,23驻产D1,114771.SH,316D,5.8368%,16.94,100.5000,-0.1463,5000,503.00,--,5.6674%,100.6463,上固收
11,2023-03-08 14:51:42,23驻产D1,114771.SH,316D,5.8368%,16.94,100.5000,-0.1463,5000,503.00,--,5.6674%,100.6463,上固收
12,2023-03-08 14:51:32,23驻产D1,114771.SH,316D,5.8368%,16.94,100.5000,-0.1463,10000,1005.00,--,5.6674%,100.6463,上固收
13,2023-03-08 14:42:14,23驻产D2,114987.SH,353D,6.2554%,55.66,100.0000,-0.5128,10000,1000.00,--,5.6988%,100.5128,上固收
14,2023-03-08 14:32:53,23驻产D2,114987.SH,353D,6.2554%,55.66,100.0000,-0.5128,10000,1000.00,--,5.6988%,100.5128,上固收
15,2023-03-08 13:30:44,22驻产02,194361.SH,1.13Y+1.00Y,4.8004%,-98.19,100.5090,1.0416,5000,503.00,5.7823%,6.5348%,99.4674,上固收
16,2023-03-07 14:34:57,22驻产04,182869.SH,2.62Y+2.00Y,5.3148%,-129.68,99.2040,3.0117,15000,1488.00,6.6116%,7.0305%,96.1923,上固收
17,2023-03-07 14:34:53,22驻产04,182869.SH,2.62Y+2.00Y,5.3148%,-129.68,99.2040,3.0117,10000,992.00,6.6116%,7.0305%,96.1923,上固收
18,2023-03-07 14:34:46,22驻产04,182869.SH,2.62Y+2.00Y,5.3123%,-129.93,99.2100,3.0177,15000,1488.00,6.6116%,7.0305%,96.1923,上固收
19,2023-03-07 14:34:42,22驻产04,182869.SH,2.62Y+2.00Y,5.3123%,-129.93,99.2100,3.0177,10000,992.00,6.6116%,7.0305%,96.1923,上固收
20,2023-03-07 14:18:42,22驻产04,182869.SH,2.62Y+2.00Y,5.7066%,-90.50,98.2770,2.0847,5000,491.00,6.6116%,7.0305%,96.1923,上固收
21,2023-03-07 14:16:47,23驻产D2,114987.SH,353D,6.2563%,52.62,100.0000,-0.4861,10000,1000.00,--,5.7301%,100.4861,上固收
22,2023-03-07 13:54:05,22驻产04,182869.SH,2.62Y+2.00Y,5.7079%,-90.37,98.2740,2.0817,5000,491.00,6.6116%,7.0305%,96.1923,上固收
23,2023-03-07 13:34:08,22驻产04,182869.SH,2.62Y+2.00Y,5.3190%,-129.26,99.1940,3.0017,10000,992.00,6.6116%,7.0305%,96.1923,上固收
24,2023-03-07 13:33:22,22驻产04,182869.SH,2.62Y+2.00Y,5.3190%,-129.26,99.1940,3.0017,15000,1488.00,6.6116%,7.0305%,96.1923,上固收
25,2023-03-07 13:24:01,22驻产04,182869.SH,2.62Y+2.00Y,5.7053%,-90.63,98.2800,2.0877,5000,491.00,6.6116%,7.0305%,96.1923,上固收
26,2023-03-06 14:29:29,23驻产D2,114987.SH,354D,6.2572%,47.28,100.0000,-0.4422,10000,1000.00,--,5.7844%,100.4422,上固收
27,2023-03-06 13:54:30,22驻产03,194625.SH,1.30Y+1.00Y,5.6337%,-26.10,98.7730,0.3120,20000,1975.00,5.8947%,6.5609%,98.4610,上固收
28,2023-03-06 13:43:09,22驻产03,194625.SH,1.30Y+1.00Y,5.6403%,-25.44,98.7650,0.3040,10000,988.00,5.8947%,6.5609%,98.4610,上固收
29,2023-03-06 13:42:40,22驻产03,194625.SH,1.30Y+1.00Y,5.6468%,-24.79,98.7570,0.2960,10000,988.00,5.8947%,6.5609%,98.4610,上固收
30,2023-03-06 13:28:33,22驻产03,194625.SH,1.30Y+1.00Y,5.6468%,-24.79,98.7570,0.2960,10000,988.00,5.8947%,6.5609%,98.4610,上固收
31,2023-03-03 14:51:40,23驻产D2,114987.SH,357D,6.2598%,42.61,100.0000,-0.3983,5000,500.00,--,5.8337%,100.3983,上固收
32,2023-03-03 14:44:03,23驻产D2,114987.SH,357D,6.2598%,42.61,100.0000,-0.3983,5000,500.00,--,5.8337%,100.3983,上固收
33,2023-03-03 14:43:51,23驻产D2,114987.SH,357D,6.2598%,42.61,100.0000,-0.3983,5000,500.00,--,5.8337%,100.3983,上固收
34,2023-03-03 14:43:38,23驻产D2,114987.SH,357D,6.2598%,42.61,100.0000,-0.3983,15000,1500.00,--,5.8337%,100.3983,上固收
35,2023-03-03 14:43:27,23驻产D2,114987.SH,357D,6.2598%,42.61,100.0000,-0.3983,15000,1500.00,--,5.8337%,100.3983,上固收
36,2023-03-03 14:42:13,23驻产D2,114987.SH,357D,6.2598%,42.61,100.0000,-0.3983,10000,1000.00,--,5.8337%,100.3983,上固收
37,2023-03-03 14:35:53,23驻产D2,114987.SH,357D,6.2598%,42.61,100.0000,-0.3983,10000,1000.00,--,5.8337%,100.3983,上固收
38,2023-03-03 14:31:16,23驻产D2,114987.SH,357D,6.2598%,42.61,100.0000,-0.3983,5000,500.00,--,5.8337%,100.3983,上固收
39,2023-03-03 14:30:36,23驻产D2,114987.SH,357D,6.2598%,42.61,100.0000,-0.3983,10000,1000.00,--,5.8337%,100.3983,上固收
40,2023-03-03 14:27:21,23驻产D2,114987.SH,357D,6.2598%,42.61,100.0000,-0.3983,10000,1000.00,--,5.8337%,100.3983,上固收
41,2023-03-03 14:11:33,23驻产D2,114987.SH,357D,6.2598%,42.61,100.0000,-0.3983,20000,2000.00,--,5.8337%,100.3983,上固收
42,2023-03-03 14:09:49,23驻产D2,114987.SH,357D,6.2598%,42.61,100.0000,-0.3983,5000,500.00,--,5.8337%,100.3983,上固收
43,2023-03-03 13:56:53,23驻产D2,114987.SH,357D,6.2598%,42.61,100.0000,-0.3983,10000,1000.00,--,5.8337%,100.3983,上固收
44,2023-03-03 13:56:23,23驻产D2,114987.SH,357D,6.2598%,42.61,100.0000,-0.3983,5000,500.00,--,5.8337%,100.3983,上固收
45,2023-03-02 14:15:44,23驻产D2,114987.SH,358D,6.2618%,--,100.0000,--,10000,1000.00,--,--,--,上固收
46,2023-03-02 14:11:54,23驻产D2,114987.SH,358D,6.2618%,--,100.0000,--,10000,1000.00,--,--,--,上固收
47,2023-03-02 13:43:29,22驻产02,194361.SH,1.15Y+1.00Y,5.7002%,-1.07,99.5340,-0.0016,10000,995.00,5.7109%,6.3180%,99.5356,上固收
48,2023-03-02 13:36:06,22驻产02,194361.SH,1.15Y+1.00Y,5.6964%,-1.45,99.5380,0.0024,10000,995.00,5.7109%,6.3180%,99.5356,上固收
49,2023-03-02 13:09:46,22驻产02,194361.SH,1.15Y+1.00Y,5.6900%,-2.09,99.5450,0.0094,2500,249.00,5.7109%,6.3180%,99.5356,上固收
,日期,债券简称,债券代码,剩余期限,成交收益率,成交 - 中债(BP),成交净价,成交 - 中债(元),成交量(手),成交金额(万),中债行权,中债到期,中债净价,来源
0,2023-03-01 15:21:00,22驻产02,194361.SH,1.15Y+1.00Y,5.6897%,-5.61,99.5440,0.0476,7500,747.00,5.7458%,6.3163%,99.4964,上固收
1,2023-03-01 15:20:47,22驻产02,194361.SH,1.15Y+1.00Y,5.6897%,-5.61,99.5440,0.0476,2500,249.00,5.7458%,6.3163%,99.4964,上固收
2,2023-03-01 15:20:34,22驻产02,194361.SH,1.15Y+1.00Y,5.6897%,-5.61,99.5440,0.0476,3000,299.00,5.7458%,6.3163%,99.4964,上固收
3,2023-03-01 15:20:17,22驻产02,194361.SH,1.15Y+1.00Y,5.6897%,-5.61,99.5440,0.0476,2500,249.00,5.7458%,6.3163%,99.4964,上固收
4,2023-03-01 15:19:51,22驻产02,194361.SH,1.15Y+1.00Y,5.6897%,-5.61,99.5440,0.0476,2000,199.00,5.7458%,6.3163%,99.4964,上固收
5,2023-03-01 15:02:30,22驻产02,194361.SH,1.15Y+1.00Y,5.7285%,-1.73,99.5020,0.0056,4000,398.00,5.7458%,6.3163%,99.4964,上固收
6,2023-03-01 14:49:51,22驻产04,182869.SH,2.64Y+2.00Y,5.7061%,-81.46,98.2690,1.8889,15000,1474.00,6.5207%,6.9303%,96.3801,上固收
7,2023-03-01 14:44:13,22驻产04,182869.SH,2.64Y+2.00Y,5.7074%,-81.33,98.2660,1.8859,15000,1474.00,6.5207%,6.9303%,96.3801,上固收
8,2023-03-01 14:30:24,22驻产04,182869.SH,2.64Y+2.00Y,5.7048%,-81.59,98.2720,1.8919,15000,1474.00,6.5207%,6.9303%,96.3801,上固收
9,2023-02-28 13:48:24,22驻产04,182869.SH,2.64Y+2.00Y,5.3204%,-120.32,99.1860,2.8159,25000,2480.00,6.5236%,6.9324%,96.3701,上固收
10,2023-02-28 13:43:59,22驻产04,182869.SH,2.64Y+2.00Y,5.3246%,-119.90,99.1760,2.8059,25000,2479.00,6.5236%,6.9324%,96.3701,上固收
11,2023-02-28 13:41:03,22驻产04,182869.SH,2.64Y+2.00Y,5.3179%,-120.57,99.1920,2.8219,25000,2480.00,6.5236%,6.9324%,96.3701,上固收
12,2023-02-27 14:21:50,22驻产03,194625.SH,1.32Y+1.00Y,5.9999%,11.78,98.3070,-0.1471,10000,983.00,5.8821%,6.4203%,98.4541,上固收
13,2023-02-27 13:52:05,22驻产04,182869.SH,2.64Y+2.00Y,5.1291%,-141.87,99.6460,3.3416,25000,2491.00,6.5478%,6.9610%,96.3044,上固收
14,2023-02-27 13:51:31,22驻产04,182869.SH,2.64Y+2.00Y,5.1266%,-142.12,99.6520,3.3476,25000,2491.00,6.5478%,6.9610%,96.3044,上固收
15,2023-02-27 13:27:33,22驻产04,182869.SH,2.64Y+2.00Y,5.1332%,-141.46,99.6360,3.3316,25000,2491.00,6.5478%,6.9610%,96.3044,上固收
16,2023-02-24 15:22:28,22驻产04,182869.SH,2.65Y+2.00Y,6.5451%,-2.66,96.2970,0.0511,25000,2407.00,6.5717%,6.9931%,96.2459,上固收
17,2023-02-24 15:19:12,22驻产04,182869.SH,2.65Y+2.00Y,5.8820%,-68.97,97.8450,1.5991,25000,2446.00,6.5717%,6.9931%,96.2459,上固收
18,2023-02-24 15:18:44,22驻产04,182869.SH,2.65Y+2.00Y,5.8807%,-69.10,97.8480,1.6021,25000,2446.00,6.5717%,6.9931%,96.2459,上固收
19,2023-02-24 15:18:41,22驻产04,182869.SH,2.65Y+2.00Y,6.5438%,-2.79,96.3000,0.0541,25000,2408.00,6.5717%,6.9931%,96.2459,上固收
20,2023-02-24 15:17:43,22驻产04,182869.SH,2.65Y+2.00Y,6.5425%,-2.92,96.3030,0.0571,25000,2408.00,6.5717%,6.9931%,96.2459,上固收
21,2023-02-24 15:09:54,22驻产04,182869.SH,2.65Y+2.00Y,5.8833%,-68.84,97.8420,1.5961,25000,2446.00,6.5717%,6.9931%,96.2459,上固收
22,2023-02-24 14:22:27,22驻产02,194361.SH,1.16Y+1.00Y,5.7700%,3.58,99.4500,-0.0522,30000,2984.00,5.7342%,6.3888%,99.5022,上固收
23,2023-02-23 14:55:44,22驻产02,194361.SH,1.16Y+1.00Y,5.9897%,21.93,99.2080,-0.2531,5000,496.00,5.7704%,6.3707%,99.4611,上固收
24,2023-02-23 14:44:30,22驻产02,194361.SH,1.16Y+1.00Y,5.7704%,--,99.4480,-0.0131,30000,2983.00,5.7704%,6.3707%,99.4611,上固收
25,2023-02-23 14:44:24,22驻产02,194361.SH,1.16Y+1.00Y,5.9897%,21.93,99.2080,-0.2531,5000,496.00,5.7704%,6.3707%,99.4611,上固收
26,2023-02-23 14:33:15,22驻产02,194361.SH,1.16Y+1.00Y,5.7996%,2.92,99.4160,-0.0451,5000,497.00,5.7704%,6.3707%,99.4611,上固收
27,2023-02-23 14:32:46,22驻产02,194361.SH,1.16Y+1.00Y,5.7996%,2.92,99.4160,-0.0451,5000,497.00,5.7704%,6.3707%,99.4611,上固收
28,2023-02-23 14:29:00,22驻产02,194361.SH,1.16Y+1.00Y,5.7996%,2.92,99.4160,-0.0451,8000,795.00,5.7704%,6.3707%,99.4611,上固收
29,2023-02-23 14:27:54,22驻产02,194361.SH,1.16Y+1.00Y,5.7996%,2.92,99.4160,-0.0451,5000,497.00,5.7704%,6.3707%,99.4611,上固收
30,2023-02-23 14:27:25,22驻产02,194361.SH,1.16Y+1.00Y,5.7996%,2.92,99.4160,-0.0451,2000,199.00,5.7704%,6.3707%,99.4611,上固收
31,2023-02-23 14:26:55,22驻产02,194361.SH,1.16Y+1.00Y,5.7996%,2.92,99.4160,-0.0451,5000,497.00,5.7704%,6.3707%,99.4611,上固收
32,2023-02-23 13:51:35,22驻产02,194361.SH,1.16Y+1.00Y,5.9943%,22.39,99.2030,-0.2581,10000,992.00,5.7704%,6.3707%,99.4611,上固收
33,2023-02-23 13:22:09,22驻产D3,194767.SH,118D,4.6221%,-52.69,99.6720,0.1778,15000,1495.00,--,5.1490%,99.4942,上固收
34,2023-02-22 14:53:36,22驻产01,194174.SH,1.09Y+1.00Y,4.8502%,-88.18,100.5370,0.9048,5000,503.00,5.7320%,6.3551%,99.6322,上固收
35,2023-02-21 14:09:28,23驻产D1,114771.SH,330D,6.4353%,83.05,100.0200,-0.7233,5000,500.00,--,5.6048%,100.7433,上固收
36,2023-02-21 13:44:19,22驻产04,182869.SH,2.66Y+2.00Y,5.7098%,-90.03,98.2480,2.1010,15000,1474.00,6.6101%,7.0023%,96.1470,上固收
37,2023-02-21 13:44:06,22驻产04,182869.SH,2.66Y+2.00Y,5.7056%,-90.45,98.2580,2.1110,15000,1474.00,6.6101%,7.0023%,96.1470,上固收
38,2023-02-21 11:12:45,22驻产04,182869.SH,2.66Y+2.00Y,5.7031%,-90.70,98.2640,2.1170,15000,1474.00,6.6101%,7.0023%,96.1470,上固收
39,2023-02-20 14:01:39,22驻产04,182869.SH,2.66Y+2.00Y,5.7159%,-90.20,98.2320,2.1134,15000,1473.00,6.6179%,6.9906%,96.1186,上固收
40,2023-02-20 14:00:59,22驻产04,182869.SH,2.66Y+2.00Y,5.7117%,-90.62,98.2420,2.1234,15000,1474.00,6.6179%,6.9906%,96.1186,上固收
41,2023-02-20 13:23:18,22驻产04,182869.SH,2.66Y+2.00Y,5.7092%,-90.87,98.2480,2.1294,15000,1474.00,6.6179%,6.9906%,96.1186,上固收
42,2023-02-17 13:14:09,23驻产D1,114771.SH,334D,5.8887%,20.93,100.5000,-0.1894,20000,2010.00,--,5.6794%,100.6894,上固收
43,2023-02-14 13:57:11,22驻产04,182869.SH,2.68Y+2.00Y,5.8829%,-79.92,97.8240,1.8685,25000,2446.00,6.6821%,7.0397%,95.9555,上固收
44,2023-02-14 13:56:56,22驻产04,182869.SH,2.68Y+2.00Y,5.8787%,-80.34,97.8340,1.8785,25000,2446.00,6.6821%,7.0397%,95.9555,上固收
45,2023-02-14 13:56:47,22驻产04,182869.SH,2.68Y+2.00Y,5.8762%,-80.59,97.8400,1.8845,25000,2446.00,6.6821%,7.0397%,95.9555,上固收
46,2023-02-13 15:12:52,22驻产04,182869.SH,2.68Y+2.00Y,6.5784%,-11.54,96.1830,0.2655,25000,2405.00,6.6938%,7.0544%,95.9175,上固收
47,2023-02-13 15:12:01,22驻产04,182869.SH,2.68Y+2.00Y,6.5771%,-11.67,96.1860,0.2685,25000,2405.00,6.6938%,7.0544%,95.9175,上固收
48,2023-02-13 15:10:04,22驻产04,182869.SH,2.68Y+2.00Y,6.5759%,-11.79,96.1890,0.2715,25000,2405.00,6.6938%,7.0544%,95.9175,上固收
49,2023-02-13 15:04:01,22驻产D3,194767.SH,128D,4.5638%,-82.84,99.6660,0.3068,15000,1495.00,--,5.3922%,99.3592,上固收
,日期,债券简称,债券代码,剩余期限,成交收益率,成交 - 中债(BP),成交净价,成交 - 中债(元),成交量(手),成交金额(万),中债行权,中债到期,中债净价,来源
0,2023-02-13 15:03:11,22驻产D3,194767.SH,128D,4.5467%,-84.55,99.6720,0.3128,15000,1495.00,--,5.3922%,99.3592,上固收
1,2023-02-13 14:44:45,22驻产04,182869.SH,2.68Y+2.00Y,5.8306%,-86.32,97.9470,2.0295,15000,1469.00,6.6938%,7.0544%,95.9175,上固收
2,2023-02-13 14:42:20,22驻产04,182869.SH,2.68Y+2.00Y,5.8264%,-86.74,97.9570,2.0395,15000,1469.00,6.6938%,7.0544%,95.9175,上固收
3,2023-02-13 14:39:35,22驻产04,182869.SH,2.68Y+2.00Y,5.8239%,-86.99,97.9630,2.0455,15000,1469.00,6.6938%,7.0544%,95.9175,上固收
4,2023-02-10 14:50:09,22驻产04,182869.SH,2.69Y+2.00Y,6.5741%,-12.63,96.1830,0.2844,40000,3847.00,6.7004%,7.0699%,95.8986,上固收
5,2023-02-10 14:03:21,23驻产D1,114771.SH,341D,6.4714%,62.33,100.0000,-0.5578,10000,1000.00,--,5.8481%,100.5578,上固收
6,2023-02-10 13:43:21,23驻产D1,114771.SH,341D,6.4714%,62.33,100.0000,-0.5578,20000,2000.00,--,5.8481%,100.5578,上固收
7,2023-02-10 13:35:02,22驻产04,182869.SH,2.69Y+2.00Y,6.5754%,-12.50,96.1800,0.2814,40000,3847.00,6.7004%,7.0699%,95.8986,上固收
8,2023-02-09 14:42:24,22驻产01,194174.SH,1.13Y+1.00Y,5.5347%,-46.22,99.8140,0.4792,4000,399.00,5.9969%,6.5850%,99.3348,上固收
9,2023-02-09 14:30:02,22驻产01,194174.SH,1.13Y+1.00Y,5.5347%,-46.22,99.8140,0.4792,6000,599.00,5.9969%,6.5850%,99.3348,上固收
10,2023-02-09 14:23:49,22驻产D2,196460.SH,19D,4.8437%,21.90,99.9720,-0.0099,20000,1999.00,--,4.6247%,99.9819,上固收
11,2023-02-09 14:07:57,22驻产02,194361.SH,1.20Y+1.00Y,5.9695%,-7.83,99.2030,0.0756,10000,992.00,6.0478%,6.6139%,99.1274,上固收
12,2023-02-09 14:01:14,22驻产04,182869.SH,2.69Y+2.00Y,6.3371%,-37.97,96.7360,0.8791,10000,967.00,6.7168%,7.0727%,95.8569,上固收
13,2023-02-09 13:55:53,22驻产04,182869.SH,2.69Y+2.00Y,6.3349%,-38.19,96.7410,0.8841,10000,967.00,6.7168%,7.0727%,95.8569,上固收
14,2023-02-09 13:49:51,22驻产04,182869.SH,2.69Y+2.00Y,6.3336%,-38.32,96.7440,0.8871,10000,967.00,6.7168%,7.0727%,95.8569,上固收
15,2023-02-09 13:18:04,23驻产D1,114771.SH,342D,6.4727%,62.39,100.0000,-0.5596,10000,1000.00,--,5.8488%,100.5596,上固收
16,2023-02-09 13:03:48,23驻产D1,114771.SH,342D,6.4727%,62.39,100.0000,-0.5596,10000,1000.00,--,5.8488%,100.5596,上固收
17,2023-02-08 15:13:24,23驻产D1,114771.SH,343D,6.4178%,55.50,100.0490,-0.5005,10000,1000.00,--,5.8628%,100.5495,上固收
18,2023-02-08 15:13:13,23驻产D1,114771.SH,343D,6.4730%,61.02,100.0000,-0.5495,10000,1000.00,--,5.8628%,100.5495,上固收
19,2023-02-08 15:10:42,23驻产D1,114771.SH,343D,5.9121%,4.93,100.5000,-0.0495,20000,2010.00,--,5.8628%,100.5495,上固收
20,2023-02-08 15:07:33,22驻产04,182869.SH,2.69Y+2.00Y,5.9748%,-76.89,97.5930,1.8025,15000,1464.00,6.7437%,7.0854%,95.7905,上固收
21,2023-02-08 14:58:40,22驻产04,182869.SH,2.69Y+2.00Y,5.9706%,-77.31,97.6030,1.8125,15000,1464.00,6.7437%,7.0854%,95.7905,上固收
22,2023-02-08 14:54:17,22驻产04,182869.SH,2.69Y+2.00Y,5.9681%,-77.56,97.6090,1.8185,15000,1464.00,6.7437%,7.0854%,95.7905,上固收
23,2023-02-07 15:07:42,22驻产02,194361.SH,1.21Y+1.00Y,5.6450%,-42.53,99.5680,0.4704,1000,100.00,6.0703%,6.6766%,99.0976,上固收
24,2023-02-07 15:01:38,22驻产02,194361.SH,1.21Y+1.00Y,5.6450%,-42.53,99.5680,0.4704,9000,896.00,6.0703%,6.6766%,99.0976,上固收
25,2023-02-07 14:43:41,22驻产D3,194767.SH,134D,5.4024%,-1.73,99.3460,0.0154,15000,1490.00,--,5.4197%,99.3306,上固收
26,2023-02-07 13:49:41,22驻产D3,194767.SH,134D,5.3997%,-2.00,99.3470,0.0164,15000,1490.00,--,5.4197%,99.3306,上固收
27,2023-02-07 13:33:13,22驻产04,182869.SH,2.70Y+2.00Y,6.6454%,-11.53,96.0060,0.2588,15000,1440.00,6.7607%,7.1012%,95.7472,上固收
28,2023-02-07 13:32:44,22驻产04,182869.SH,2.70Y+2.00Y,6.6441%,-11.66,96.0090,0.2618,15000,1440.00,6.7607%,7.1012%,95.7472,上固收
29,2023-02-07 13:25:14,22驻产D4,182794.SH,231D,5.6327%,-2.45,98.8370,0.0246,10000,988.00,--,5.6572%,98.8124,上固收
30,2023-02-07 13:25:12,22驻产D4,182794.SH,231D,5.6245%,-3.27,98.8420,0.0296,10000,988.00,--,5.6572%,98.8124,上固收
31,2023-02-06 14:59:16,22驻产01,194174.SH,1.14Y+1.00Y,6.2451%,22.02,99.0520,-0.2435,10000,991.00,6.0249%,6.6744%,99.2955,上固收
32,2023-02-06 14:58:30,22驻产01,194174.SH,1.14Y+1.00Y,6.2442%,21.93,99.0530,-0.2425,5000,495.00,6.0249%,6.6744%,99.2955,上固收
33,2023-02-06 14:58:26,22驻产01,194174.SH,1.14Y+1.00Y,6.2442%,21.93,99.0530,-0.2425,5000,495.00,6.0249%,6.6744%,99.2955,上固收
34,2023-02-06 14:53:23,22驻产D3,194767.SH,135D,5.3894%,4.65,99.3460,0.0004,15000,1490.00,--,5.3429%,99.3456,上固收
35,2023-02-03 13:21:24,23驻产D1,114771.SH,348D,6.4787%,54.85,100.0000,-0.5003,30000,3000.00,--,5.9302%,100.5003,上固收
36,2023-02-02 14:50:58,23驻产D1,114771.SH,349D,6.4800%,52.68,100.0000,-0.4815,5000,500.00,--,5.9532%,100.4815,上固收
37,2023-02-02 14:50:48,23驻产D1,114771.SH,349D,6.4800%,52.68,100.0000,-0.4815,3500,350.00,--,5.9532%,100.4815,上固收
38,2023-02-02 14:50:00,23驻产D1,114771.SH,349D,6.4800%,52.68,100.0000,-0.4815,1500,150.00,--,5.9532%,100.4815,上固收
39,2023-02-02 14:49:17,23驻产D1,114771.SH,349D,6.4800%,52.68,100.0000,-0.4815,5000,500.00,--,5.9532%,100.4815,上固收
40,2023-02-02 14:33:57,23驻产D1,114771.SH,349D,6.4800%,52.68,100.0000,-0.4815,5000,500.00,--,5.9532%,100.4815,上固收
41,2023-02-02 14:05:58,22驻产04,182869.SH,2.71Y+2.00Y,6.7909%,-0.87,95.6480,0.0103,20000,1913.00,6.7996%,7.0887%,95.6377,上固收
42,2023-02-02 14:04:37,22驻产04,182869.SH,2.71Y+2.00Y,6.7914%,-0.82,95.6470,0.0093,20000,1913.00,6.7996%,7.0887%,95.6377,上固收
43,2023-02-01 15:13:10,23驻产D1,114771.SH,350D,6.4803%,51.75,100.0010,-0.4740,20000,2000.00,--,5.9628%,100.4750,上固收
44,2023-02-01 15:10:09,23驻产D1,114771.SH,350D,6.4759%,51.31,100.0050,-0.4700,20000,2000.00,--,5.9628%,100.4750,上固收
45,2023-02-01 15:01:30,22驻产02,194361.SH,1.23Y+1.00Y,5.6999%,-40.98,99.4980,0.4584,10000,995.00,6.1097%,6.6600%,99.0396,上固收
46,2023-02-01 13:24:46,22驻产04,182869.SH,2.71Y+2.00Y,6.5626%,-20.49,96.1800,0.4710,40000,3847.00,6.7675%,7.0696%,95.7090,上固收
47,2023-01-31 15:06:41,22驻产D3,194767.SH,141D,3.3898%,-165.79,100.0880,0.6457,6000,601.00,--,5.0477%,99.4423,上固收
48,2023-01-31 14:58:54,22驻产D3,194767.SH,141D,3.3820%,-166.57,100.0910,0.6487,4000,400.00,--,5.0477%,99.4423,上固收
49,2023-01-31 14:58:33,22驻产D3,194767.SH,141D,3.3820%,-166.57,100.0910,0.6487,2000,200.00,--,5.0477%,99.4423,上固收
,日期,债券简称,债券代码,剩余期限,成交收益率,成交 - 中债(BP),成交净价,成交 - 中债(元),成交量(手),成交金额(万),中债行权,中债到期,中债净价,来源
0,2023-01-31 14:49:51,22驻产04,182869.SH,2.72Y+2.00Y,6.7569%,-0.86,95.7200,0.0100,30000,2872.00,6.7655%,7.0739%,95.7100,上固收
1,2023-01-31 14:49:47,22驻产03,194625.SH,1.39Y+1.00Y,6.1163%,-1.18,98.0660,0.0060,74000,7257.00,6.1281%,6.5868%,98.0600,上固收
2,2023-01-31 14:48:41,22驻产04,182869.SH,2.72Y+2.00Y,6.7574%,-0.81,95.7190,0.0090,30000,2872.00,6.7655%,7.0739%,95.7100,上固收
3,2023-01-31 14:48:37,22驻产03,194625.SH,1.39Y+1.00Y,6.1171%,-1.10,98.0650,0.0050,42000,4119.00,6.1281%,6.5868%,98.0600,上固收
4,2023-01-31 14:48:30,22驻产03,194625.SH,1.39Y+1.00Y,6.1171%,-1.10,98.0650,0.0050,32000,3138.00,6.1281%,6.5868%,98.0600,上固收
5,2023-01-30 15:06:28,22驻产01,194174.SH,1.16Y+1.00Y,6.2292%,49.48,99.0520,-0.5509,10000,991.00,5.7344%,6.2666%,99.6029,上固收
6,2023-01-19 14:08:28,22驻产D4,182794.SH,250D,4.7937%,-56.98,99.3050,0.3841,4000,397.00,--,5.3635%,98.9209,上固收
7,2023-01-19 14:08:21,22驻产D4,182794.SH,250D,4.7937%,-56.98,99.3050,0.3841,2000,199.00,--,5.3635%,98.9209,上固收
8,2023-01-19 14:05:55,22驻产D3,194767.SH,153D,5.1492%,3.11,99.3640,-0.0051,15000,1490.00,--,5.1181%,99.3691,上固收
9,2023-01-19 13:50:59,22驻产D3,194767.SH,153D,5.1540%,3.59,99.3620,-0.0071,15000,1490.00,--,5.1181%,99.3691,上固收
10,2023-01-19 09:50:28,22驻产02,194361.SH,1.26Y+1.00Y,6.1169%,5.22,98.9900,-0.0739,1000,99.00,6.0647%,6.5045%,99.0639,上固收
11,2023-01-18 15:11:09,22驻产04,182869.SH,2.75Y+2.00Y,5.9158%,-77.77,97.6940,1.8613,15000,1465.00,6.6935%,7.0053%,95.8327,上固收
12,2023-01-18 15:10:47,22驻产04,182869.SH,2.75Y+2.00Y,5.9116%,-78.19,97.7040,1.8713,15000,1466.00,6.6935%,7.0053%,95.8327,上固收
13,2023-01-18 15:08:23,22驻产04,182869.SH,2.75Y+2.00Y,5.9092%,-78.43,97.7100,1.8773,15000,1466.00,6.6935%,7.0053%,95.8327,上固收
14,2023-01-18 14:35:20,22驻产01,194174.SH,1.19Y+1.00Y,5.5498%,-18.77,99.7830,0.1971,10000,998.00,5.7375%,6.2297%,99.5859,上固收
15,2023-01-18 14:23:44,22驻产D3,194767.SH,154D,3.1135%,-201.37,100.2150,0.8535,30000,3006.00,--,5.1272%,99.3615,上固收
16,2023-01-18 14:23:29,22驻产D3,194767.SH,154D,3.1253%,-200.19,100.2100,0.8485,30000,3006.00,--,5.1272%,99.3615,上固收
